freq,unit,coicop,geo,period,value
M,I15,CP06,NL,1998-06,56.05
M,I15,CP06,NL,1998-07,55.95
M,I15,CP06,NL,1998-08,55.95
M,I15,CP06,NL,1998-09,56.0
M,I15,CP06,NL,1998-10,55.95
M,I15,CP06,NL,1998-11,56.05
M,I15,CP06,NL,1998-12,56.05
M,I15,CP06,NL,1999-01,56.16
M,I15,CP06,NL,1999-02,56.27
M,I15,CP06,NL,1999-03,56.49
M,I15,CP06,NL,1999-04,56.55
M,I15,CP06,NL,1999-05,56.71
M,I15,CP06,NL,1999-06,56.71
M,I15,CP06,NL,1999-07,56.66
M,I15,CP06,NL,1999-08,56.98
M,I15,CP06,NL,1999-09,57.04
M,I15,CP06,NL,1999-10,57.04
M,I15,CP06,NL,1999-11,57.09
M,I15,CP06,NL,1999-12,56.98
M,I15,CP06,NL,2000-01,58.08
M,I15,CP06,NL,2000-02,58.08
M,I15,CP06,NL,2000-03,58.08
M,I15,CP06,NL,2000-04,58.19
M,I15,CP06,NL,2000-05,58.19
M,I15,CP06,NL,2000-06,58.29
M,I15,CP06,NL,2000-07,58.51
M,I15,CP06,NL,2000-08,58.51
M,I15,CP06,NL,2000-09,58.51
M,I15,CP06,NL,2000-10,58.51
M,I15,CP06,NL,2000-11,58.57
M,I15,CP06,NL,2000-12,58.62
M,I15,CP06,NL,2001-01,60.37
M,I15,CP06,NL,2001-02,60.39
M,I15,CP06,NL,2001-03,60.42
M,I15,CP06,NL,2001-04,60.52
M,I15,CP06,NL,2001-05,60.66
M,I15,CP06,NL,2001-06,62.28
M,I15,CP06,NL,2001-07,63.14
M,I15,CP06,NL,2001-08,63.22
M,I15,CP06,NL,2001-09,63.98
M,I15,CP06,NL,2001-10,64.06
M,I15,CP06,NL,2001-11,64.23
M,I15,CP06,NL,2001-12,64.28
M,I15,CP06,NL,2002-01,66.53
M,I15,CP06,NL,2002-02,66.52
M,I15,CP06,NL,2002-03,66.51
M,I15,CP06,NL,2002-04,66.79
M,I15,CP06,NL,2002-05,65.8
M,I15,CP06,NL,2002-06,65.98
M,I15,CP06,NL,2002-07,65.88
M,I15,CP06,NL,2002-08,66.29
M,I15,CP06,NL,2002-09,66.29
M,I15,CP06,NL,2002-10,66.57
M,I15,CP06,NL,2002-11,66.52
M,I15,CP06,NL,2002-12,66.75
M,I15,CP06,NL,2003-01,67.45
M,I15,CP06,NL,2003-02,68.5
M,I15,CP06,NL,2003-03,68.4
M,I15,CP06,NL,2003-04,68.37
M,I15,CP06,NL,2003-05,68.83
M,I15,CP06,NL,2003-06,68.65
M,I15,CP06,NL,2003-07,68.68
M,I15,CP06,NL,2003-08,68.7
M,I15,CP06,NL,2003-09,67.58
M,I15,CP06,NL,2003-10,67.57
M,I15,CP06,NL,2003-11,67.48
M,I15,CP06,NL,2003-12,67.51
M,I15,CP06,NL,2004-01,73.57
M,I15,CP06,NL,2004-02,74.75
M,I15,CP06,NL,2004-03,74.44
M,I15,CP06,NL,2004-04,74.74
M,I15,CP06,NL,2004-05,74.96
M,I15,CP06,NL,2004-06,74.87
M,I15,CP06,NL,2004-07,75.07
M,I15,CP06,NL,2004-08,74.37
M,I15,CP06,NL,2004-09,74.91
M,I15,CP06,NL,2004-10,74.77
M,I15,CP06,NL,2004-11,74.88
M,I15,CP06,NL,2004-12,74.88
M,I15,CP06,NL,2005-01,75.06
M,I15,CP06,NL,2005-02,75.71
M,I15,CP06,NL,2005-03,75.61
M,I15,CP06,NL,2005-04,75.71
M,I15,CP06,NL,2005-05,75.7
M,I15,CP06,NL,2005-06,75.69
M,I15,CP06,NL,2005-07,75.69
M,I15,CP06,NL,2005-08,75.68
M,I15,CP06,NL,2005-09,75.62
M,I15,CP06,NL,2005-10,75.54
M,I15,CP06,NL,2005-11,75.57
M,I15,CP06,NL,2005-12,75.56
M,I15,CP06,NL,2006-01,78.06
M,I15,CP06,NL,2006-02,78.11
M,I15,CP06,NL,2006-03,78.03
M,I15,CP06,NL,2006-04,78.25
M,I15,CP06,NL,2006-05,78.24
M,I15,CP06,NL,2006-06,78.31
M,I15,CP06,NL,2006-07,78.35
M,I15,CP06,NL,2006-08,78.34
M,I15,CP06,NL,2006-09,78.53
M,I15,CP06,NL,2006-10,78.5
M,I15,CP06,NL,2006-11,78.51
M,I15,CP06,NL,2006-12,78.54
M,I15,CP06,NL,2007-01,79.28
M,I15,CP06,NL,2007-02,79.31
M,I15,CP06,NL,2007-03,79.24
M,I15,CP06,NL,2007-04,79.52
M,I15,CP06,NL,2007-05,79.48
M,I15,CP06,NL,2007-06,79.41
M,I15,CP06,NL,2007-07,79.34
M,I15,CP06,NL,2007-08,79.29
M,I15,CP06,NL,2007-09,79.43
M,I15,CP06,NL,2007-10,79.34
M,I15,CP06,NL,2007-11,79.36
M,I15,CP06,NL,2007-12,79.18
M,I15,CP06,NL,2008-01,78.82
M,I15,CP06,NL,2008-02,78.81
M,I15,CP06,NL,2008-03,78.79
M,I15,CP06,NL,2008-04,79.02
M,I15,CP06,NL,2008-05,78.64
M,I15,CP06,NL,2008-06,78.7
M,I15,CP06,NL,2008-07,78.49
M,I15,CP06,NL,2008-08,78.46
M,I15,CP06,NL,2008-09,78.62
M,I15,CP06,NL,2008-10,78.78
M,I15,CP06,NL,2008-11,78.75
M,I15,CP06,NL,2008-12,78.73
M,I15,CP06,NL,2009-01,79.19
M,I15,CP06,NL,2009-02,79.13
M,I15,CP06,NL,2009-03,79.2
M,I15,CP06,NL,2009-04,79.32
M,I15,CP06,NL,2009-05,79.38
M,I15,CP06,NL,2009-06,79.43
M,I15,CP06,NL,2009-07,80.31
M,I15,CP06,NL,2009-08,80.25
M,I15,CP06,NL,2009-09,80.26
M,I15,CP06,NL,2009-10,80.33
M,I15,CP06,NL,2009-11,80.28
M,I15,CP06,NL,2009-12,80.36
M,I15,CP06,NL,2010-01,80.66
M,I15,CP06,NL,2010-02,80.68
M,I15,CP06,NL,2010-03,80.72
M,I15,CP06,NL,2010-04,80.88
M,I15,CP06,NL,2010-05,80.81
M,I15,CP06,NL,2010-06,80.84
M,I15,CP06,NL,2010-07,80.94
M,I15,CP06,NL,2010-08,81.04
M,I15,CP06,NL,2010-09,81.02
M,I15,CP06,NL,2010-10,80.74
M,I15,CP06,NL,2010-11,80.77
M,I15,CP06,NL,2010-12,80.84
M,I15,CP06,NL,2011-01,84.86
M,I15,CP06,NL,2011-02,84.86
M,I15,CP06,NL,2011-03,84.96
M,I15,CP06,NL,2011-04,84.92
M,I15,CP06,NL,2011-05,84.87
M,I15,CP06,NL,2011-06,84.82
M,I15,CP06,NL,2011-07,84.08
M,I15,CP06,NL,2011-08,84.15
M,I15,CP06,NL,2011-09,84.33
M,I15,CP06,NL,2011-10,84.19
M,I15,CP06,NL,2011-11,84.24
M,I15,CP06,NL,2011-12,84.08
M,I15,CP06,NL,2012-01,94.12
M,I15,CP06,NL,2012-02,94.1
M,I15,CP06,NL,2012-03,94.3
M,I15,CP06,NL,2012-04,94.86
M,I15,CP06,NL,2012-05,94.76
M,I15,CP06,NL,2012-06,94.71
M,I15,CP06,NL,2012-07,94.9
M,I15,CP06,NL,2012-08,95.01
M,I15,CP06,NL,2012-09,94.96
M,I15,CP06,NL,2012-10,95.24
M,I15,CP06,NL,2012-11,95.39
M,I15,CP06,NL,2012-12,95.27
M,I15,CP06,NL,2013-01,99.92
M,I15,CP06,NL,2013-02,99.89
M,I15,CP06,NL,2013-03,99.58
M,I15,CP06,NL,2013-04,100.15
M,I15,CP06,NL,2013-05,100.01
M,I15,CP06,NL,2013-06,99.96
M,I15,CP06,NL,2013-07,99.81
M,I15,CP06,NL,2013-08,99.65
M,I15,CP06,NL,2013-09,99.93
M,I15,CP06,NL,2013-10,99.95
M,I15,CP06,NL,2013-11,100.18
M,I15,CP06,NL,2013-12,100.13
M,I15,CP06,NL,2014-01,101.23
M,I15,CP06,NL,2014-02,101.06
M,I15,CP06,NL,2014-03,101.35
M,I15,CP06,NL,2014-04,101.11
M,I15,CP06,NL,2014-05,101.05
M,I15,CP06,NL,2014-06,100.98
M,I15,CP06,NL,2014-07,101.03
M,I15,CP06,NL,2014-08,101.17
M,I15,CP06,NL,2014-09,100.67
M,I15,CP06,NL,2014-10,101.06
M,I15,CP06,NL,2014-11,101.06
M,I15,CP06,NL,2014-12,101.02
M,I15,CP06,NL,2015-01,100.83
M,I15,CP06,NL,2015-02,100.85
M,I15,CP06,NL,2015-03,100.99
M,I15,CP06,NL,2015-04,100.67
M,I15,CP06,NL,2015-05,100.68
M,I15,CP06,NL,2015-06,100.79
M,I15,CP06,NL,2015-07,99.4
M,I15,CP06,NL,2015-08,99.4
M,I15,CP06,NL,2015-09,99.09
M,I15,CP06,NL,2015-10,99.0
M,I15,CP06,NL,2015-11,98.99
M,I15,CP06,NL,2015-12,99.29
M,I15,CP06,NL,2016-01,98.29
M,I15,CP06,NL,2016-02,97.95
M,I15,CP06,NL,2016-03,98.13
M,I15,CP06,NL,2016-04,98.17
M,I15,CP06,NL,2016-05,98.17
M,I15,CP06,NL,2016-06,97.99
M,I15,CP06,NL,2016-07,98.13
M,I15,CP06,NL,2016-08,98.13
M,I15,CP06,NL,2016-09,98.04
M,I15,CP06,NL,2016-10,98.05
M,I15,CP06,NL,2016-11,98.05
M,I15,CP06,NL,2016-12,98.38
M,I15,CP06,NL,2017-01,98.67
M,I15,CP06,NL,2017-02,98.56
M,I15,CP06,NL,2017-03,98.71
M,I15,CP06,NL,2017-04,98.94
M,I15,CP06,NL,2017-05,98.72
M,I15,CP06,NL,2017-06,98.87
M,I15,CP06,NL,2017-07,98.96
M,I15,CP06,NL,2017-08,98.97
M,I15,CP06,NL,2017-09,98.49
M,I15,CP06,NL,2017-10,98.3
M,I15,CP06,NL,2017-11,98.7
M,I15,CP06,NL,2017-12,98.97
M,I15,CP06,NL,2018-01,99.61
M,I15,CP06,NL,2018-02,99.64
M,I15,CP06,NL,2018-03,99.58
M,I15,CP06,NL,2018-04,99.93
M,I15,CP06,NL,2018-05,99.45
M,I15,CP06,NL,2018-06,99.71
M,I15,CP06,NL,2018-07,99.83
M,I15,CP06,NL,2018-08,99.94
M,I15,CP06,NL,2018-09,99.69
M,I15,CP06,NL,2018-10,99.77
M,I15,CP06,NL,2018-11,99.97
M,I15,CP06,NL,2018-12,99.87
M,I15,CP06,NL,2019-01,101.83
M,I15,CP06,NL,2019-02,102.06
M,I15,CP06,NL,2019-03,102.09
M,I15,CP06,NL,2019-04,102.13
M,I15,CP06,NL,2019-05,102.3
M,I15,CP06,NL,2019-06,102.34
M,I15,CP06,NL,2019-07,102.53
M,I15,CP06,NL,2019-08,102.39
M,I15,CP06,NL,2019-09,102.26
M,I15,CP06,NL,2019-10,102.26
M,I15,CP06,NL,2019-11,102.61
M,I15,CP06,NL,2019-12,102.48
M,I15,CP06,NL,2020-01,103.34
M,I15,CP06,NL,2020-02,103.27
M,I15,CP06,NL,2020-03,103.48
M,I15,CP06,NL,2020-04,103.85
M,I15,CP06,NL,2020-05,104.35
M,I15,CP06,NL,2020-06,104.41
M,I15,CP06,NL,2020-07,104.36
M,I15,CP06,NL,2020-08,104.01
M,I15,CP06,NL,2020-09,103.96
M,I15,CP06,NL,2020-10,105.4
M,I15,CP06,NL,2020-11,104.06
M,I15,CP06,NL,2020-12,104.25
M,I15,CP06,NL,2021-01,104.41
M,I15,CP06,NL,2021-02,104.38
M,I15,CP06,NL,2021-03,104.4
M,I15,CP06,NL,2021-04,104.55
M,I15,CP06,NL,2021-05,104.75
M,I15,CP06,NL,2021-06,104.75
M,I15,CP06,NL,2021-07,104.82
M,I15,CP06,NL,2021-08,104.88
M,I15,CP06,NL,2021-09,104.79
M,I15,CP06,NL,2021-10,104.91
M,I15,CP06,NL,2021-11,104.93
M,I15,CP06,NL,2021-12,104.96
M,I15,CP06,NL,2022-01,106.36
M,I15,CP06,NL,2022-02,106.46
M,I15,CP06,NL,2022-03,106.48
M,I15,CP06,NL,2022-04,106.78
M,I15,CP06,NL,2022-05,106.94
M,I15,CP06,NL,2022-06,106.88
M,I15,CP06,NL,2022-07,106.95
M,I15,CP06,NL,2022-08,107.03
M,I15,CP06,NL,2022-09,107.15
M,I15,CP06,NL,2022-10,107.33
M,I15,CP06,NL,2022-11,107.32
M,I15,CP06,NL,2022-12,107.48
M,I15,CP06,NL,2023-01,111.0
M,I15,CP06,NL,2023-02,111.27
M,I15,CP06,NL,2023-03,111.36
M,I15,CP06,NL,2023-04,112.85
M,I15,CP06,NL,2023-05,112.94
M,I15,CP06,NL,2023-06,112.93
M,I15,CP06,NL,2023-07,113.2
M,I15,CP06,NL,2023-08,113.23
M,I15,CP06,NL,2023-09,113.27
M,I15,CP06,NL,2023-10,113.4
M,I15,CP06,NL,2023-11,113.23
M,I15,CP06,NL,2023-12,113.35
M,I15,CP06,NL,2024-01,117.55
M,I15,CP06,NL,2024-02,117.87
M,I15,CP06,NL,2024-03,118.96
M,I15,CP06,NL,2024-04,119.15
M,I15,CP06,NL,2024-05,118.38
M,I15,CP06,NL,2024-06,120.06
M,I15,CP06,NL,2024-07,120.73
M,I15,CP06,NL,2024-08,120.8
M,I15,CP06,NL,2024-09,120.5
M,I15,CP06,NL,2024-10,120.54
M,I15,CP06,NL,2024-11,120.77
M,I15,CP06,NL,2024-12,119.12
M,I15,CP06,NL,2025-01,123.4
M,I15,CP06,NL,2025-02,123.62
M,I15,CP06,NL,2025-03,123.87
M,I15,CP06,NL,2025-04,124.39
M,I15,CP06,NL,2025-05,124.41
M,I15,CP06,NL,2025-06,124.45
M,I15,CP06,NL,2025-07,124.61
M,I15,CP06,NL,2025-08,124.59
M,I15,CP06,NL,2025-09,124.11
M,I15,CP06,NL,2025-10,124.15
M,I15,CP06,NL,2025-11,124.28
M,I15,CP06,NL,2025-12,124.58
M,I15,CP07,NL,1996-01,63.59
M,I15,CP07,NL,1996-02,63.66
M,I15,CP07,NL,1996-03,63.59
M,I15,CP07,NL,1996-04,64.17
M,I15,CP07,NL,1996-05,64.1
M,I15,CP07,NL,1996-06,63.72
M,I15,CP07,NL,1996-07,63.78
M,I15,CP07,NL,1996-08,63.66
M,I15,CP07,NL,1996-09,63.85
M,I15,CP07,NL,1996-10,64.04
M,I15,CP07,NL,1996-11,63.98
M,I15,CP07,NL,1996-12,64.04
M,I15,CP07,NL,1997-01,64.42
M,I15,CP07,NL,1997-02,64.42
M,I15,CP07,NL,1997-03,64.04
M,I15,CP07,NL,1997-04,63.78
M,I15,CP07,NL,1997-05,63.91
M,I15,CP07,NL,1997-06,63.91
M,I15,CP07,NL,1997-07,64.93
M,I15,CP07,NL,1997-08,65.57
M,I15,CP07,NL,1997-09,65.38
M,I15,CP07,NL,1997-10,65.13
M,I15,CP07,NL,1997-11,65.06
M,I15,CP07,NL,1997-12,65.0
M,I15,CP07,NL,1998-01,65.0
M,I15,CP07,NL,1998-02,64.81
M,I15,CP07,NL,1998-03,64.55
M,I15,CP07,NL,1998-04,64.81
M,I15,CP07,NL,1998-05,64.87
M,I15,CP07,NL,1998-06,64.81
M,I15,CP07,NL,1998-07,65.13
M,I15,CP07,NL,1998-08,64.74
M,I15,CP07,NL,1998-09,64.68
M,I15,CP07,NL,1998-10,64.74
M,I15,CP07,NL,1998-11,64.61
M,I15,CP07,NL,1998-12,64.23
M,I15,CP07,NL,1999-01,65.0
M,I15,CP07,NL,1999-02,65.0
M,I15,CP07,NL,1999-03,65.32
M,I15,CP07,NL,1999-04,65.96
M,I15,CP07,NL,1999-05,66.08
M,I15,CP07,NL,1999-06,66.15
M,I15,CP07,NL,1999-07,66.85
M,I15,CP07,NL,1999-08,67.36
M,I15,CP07,NL,1999-09,67.36
M,I15,CP07,NL,1999-10,67.36
M,I15,CP07,NL,1999-11,67.81
M,I15,CP07,NL,1999-12,68.0
M,I15,CP07,NL,2000-01,68.32
M,I15,CP07,NL,2000-02,69.34
M,I15,CP07,NL,2000-03,70.04
M,I15,CP07,NL,2000-04,69.53
M,I15,CP07,NL,2000-05,70.68
M,I15,CP07,NL,2000-06,71.77
M,I15,CP07,NL,2000-07,71.51
M,I15,CP07,NL,2000-08,71.45
M,I15,CP07,NL,2000-09,72.21
M,I15,CP07,NL,2000-10,72.28
M,I15,CP07,NL,2000-11,71.89
M,I15,CP07,NL,2000-12,70.81
M,I15,CP07,NL,2001-01,72.37
M,I15,CP07,NL,2001-02,72.79
M,I15,CP07,NL,2001-03,72.52
M,I15,CP07,NL,2001-04,73.65
M,I15,CP07,NL,2001-05,74.35
M,I15,CP07,NL,2001-06,73.45
M,I15,CP07,NL,2001-07,72.65
M,I15,CP07,NL,2001-08,72.7
M,I15,CP07,NL,2001-09,72.98
M,I15,CP07,NL,2001-10,72.13
M,I15,CP07,NL,2001-11,71.68
M,I15,CP07,NL,2001-12,71.61
M,I15,CP07,NL,2002-01,72.54
M,I15,CP07,NL,2002-02,72.69
M,I15,CP07,NL,2002-03,73.46
M,I15,CP07,NL,2002-04,74.5
M,I15,CP07,NL,2002-05,74.3
M,I15,CP07,NL,2002-06,74.02
M,I15,CP07,NL,2002-07,74.3
M,I15,CP07,NL,2002-08,74.61
M,I15,CP07,NL,2002-09,74.99
M,I15,CP07,NL,2002-10,74.64
M,I15,CP07,NL,2002-11,73.81
M,I15,CP07,NL,2002-12,74.34
M,I15,CP07,NL,2003-01,75.96
M,I15,CP07,NL,2003-02,76.69
M,I15,CP07,NL,2003-03,76.62
M,I15,CP07,NL,2003-04,76.05
M,I15,CP07,NL,2003-05,75.49
M,I15,CP07,NL,2003-06,75.72
M,I15,CP07,NL,2003-07,76.17
M,I15,CP07,NL,2003-08,76.52
M,I15,CP07,NL,2003-09,76.06
M,I15,CP07,NL,2003-10,76.0
M,I15,CP07,NL,2003-11,75.96
M,I15,CP07,NL,2003-12,75.92
M,I15,CP07,NL,2004-01,77.4
M,I15,CP07,NL,2004-02,77.51
M,I15,CP07,NL,2004-03,78.2
M,I15,CP07,NL,2004-04,78.73
M,I15,CP07,NL,2004-05,79.49
M,I15,CP07,NL,2004-06,78.83
M,I15,CP07,NL,2004-07,79.3
M,I15,CP07,NL,2004-08,79.37
M,I15,CP07,NL,2004-09,79.39
M,I15,CP07,NL,2004-10,80.18
M,I15,CP07,NL,2004-11,79.36
M,I15,CP07,NL,2004-12,78.49
M,I15,CP07,NL,2005-01,79.36
M,I15,CP07,NL,2005-02,80.02
M,I15,CP07,NL,2005-03,80.84
M,I15,CP07,NL,2005-04,81.8
M,I15,CP07,NL,2005-05,81.24
M,I15,CP07,NL,2005-06,82.25
M,I15,CP07,NL,2005-07,83.09
M,I15,CP07,NL,2005-08,83.6
M,I15,CP07,NL,2005-09,84.72
M,I15,CP07,NL,2005-10,83.86
M,I15,CP07,NL,2005-11,82.66
M,I15,CP07,NL,2005-12,82.75
M,I15,CP07,NL,2006-01,83.64
M,I15,CP07,NL,2006-02,83.33
M,I15,CP07,NL,2006-03,83.82
M,I15,CP07,NL,2006-04,85.16
M,I15,CP07,NL,2006-05,85.13
M,I15,CP07,NL,2006-06,85.43
M,I15,CP07,NL,2006-07,85.77
M,I15,CP07,NL,2006-08,85.23
M,I15,CP07,NL,2006-09,83.48
M,I15,CP07,NL,2006-10,82.95
M,I15,CP07,NL,2006-11,82.9
M,I15,CP07,NL,2006-12,83.23
M,I15,CP07,NL,2007-01,83.2
M,I15,CP07,NL,2007-02,83.72
M,I15,CP07,NL,2007-03,84.96
M,I15,CP07,NL,2007-04,86.01
M,I15,CP07,NL,2007-05,86.94
M,I15,CP07,NL,2007-06,87.03
M,I15,CP07,NL,2007-07,86.45
M,I15,CP07,NL,2007-08,85.91
M,I15,CP07,NL,2007-09,86.22
M,I15,CP07,NL,2007-10,86.33
M,I15,CP07,NL,2007-11,87.43
M,I15,CP07,NL,2007-12,86.86
M,I15,CP07,NL,2008-01,87.81
M,I15,CP07,NL,2008-02,88.28
M,I15,CP07,NL,2008-03,88.44
M,I15,CP07,NL,2008-04,89.72
M,I15,CP07,NL,2008-05,91.74
M,I15,CP07,NL,2008-06,92.98
M,I15,CP07,NL,2008-07,92.43
M,I15,CP07,NL,2008-08,91.08
M,I15,CP07,NL,2008-09,90.24
M,I15,CP07,NL,2008-10,88.16
M,I15,CP07,NL,2008-11,85.17
M,I15,CP07,NL,2008-12,83.33
M,I15,CP07,NL,2009-01,84.25
M,I15,CP07,NL,2009-02,85.83
M,I15,CP07,NL,2009-03,85.78
M,I15,CP07,NL,2009-04,86.78
M,I15,CP07,NL,2009-05,87.93
M,I15,CP07,NL,2009-06,89.09
M,I15,CP07,NL,2009-07,88.06
M,I15,CP07,NL,2009-08,88.38
M,I15,CP07,NL,2009-09,87.61
M,I15,CP07,NL,2009-10,87.98
M,I15,CP07,NL,2009-11,88.07
M,I15,CP07,NL,2009-12,87.44
M,I15,CP07,NL,2010-01,89.0
M,I15,CP07,NL,2010-02,89.96
M,I15,CP07,NL,2010-03,91.26
M,I15,CP07,NL,2010-04,92.64
M,I15,CP07,NL,2010-05,92.3
M,I15,CP07,NL,2010-06,92.26
M,I15,CP07,NL,2010-07,91.17
M,I15,CP07,NL,2010-08,90.63
M,I15,CP07,NL,2010-09,90.49
M,I15,CP07,NL,2010-10,90.58
M,I15,CP07,NL,2010-11,90.76
M,I15,CP07,NL,2010-12,91.7
M,I15,CP07,NL,2011-01,92.77
M,I15,CP07,NL,2011-02,93.28
M,I15,CP07,NL,2011-03,94.44
M,I15,CP07,NL,2011-04,96.1
M,I15,CP07,NL,2011-05,95.99
M,I15,CP07,NL,2011-06,95.5
M,I15,CP07,NL,2011-07,96.53
M,I15,CP07,NL,2011-08,96.17
M,I15,CP07,NL,2011-09,95.44
M,I15,CP07,NL,2011-10,95.06
M,I15,CP07,NL,2011-11,94.01
M,I15,CP07,NL,2011-12,94.36
M,I15,CP07,NL,2012-01,96.03
M,I15,CP07,NL,2012-02,96.95
M,I15,CP07,NL,2012-03,98.22
M,I15,CP07,NL,2012-04,99.36
M,I15,CP07,NL,2012-05,98.57
M,I15,CP07,NL,2012-06,97.45
M,I15,CP07,NL,2012-07,99.71
M,I15,CP07,NL,2012-08,100.74
M,I15,CP07,NL,2012-09,100.39
M,I15,CP07,NL,2012-10,101.33
M,I15,CP07,NL,2012-11,99.75
M,I15,CP07,NL,2012-12,99.66
M,I15,CP07,NL,2013-01,100.28
M,I15,CP07,NL,2013-02,101.52
M,I15,CP07,NL,2013-03,101.4
M,I15,CP07,NL,2013-04,101.07
M,I15,CP07,NL,2013-05,101.21
M,I15,CP07,NL,2013-06,101.42
M,I15,CP07,NL,2013-07,102.95
M,I15,CP07,NL,2013-08,102.87
M,I15,CP07,NL,2013-09,102.12
M,I15,CP07,NL,2013-10,101.01
M,I15,CP07,NL,2013-11,99.9
M,I15,CP07,NL,2013-12,100.47
M,I15,CP07,NL,2014-01,100.82
M,I15,CP07,NL,2014-02,101.27
M,I15,CP07,NL,2014-03,101.21
M,I15,CP07,NL,2014-04,103.17
M,I15,CP07,NL,2014-05,102.21
M,I15,CP07,NL,2014-06,102.97
M,I15,CP07,NL,2014-07,104.06
M,I15,CP07,NL,2014-08,103.84
M,I15,CP07,NL,2014-09,102.52
M,I15,CP07,NL,2014-10,101.49
M,I15,CP07,NL,2014-11,99.71
M,I15,CP07,NL,2014-12,98.64
M,I15,CP07,NL,2015-01,97.14
M,I15,CP07,NL,2015-02,98.51
M,I15,CP07,NL,2015-03,99.6
M,I15,CP07,NL,2015-04,100.96
M,I15,CP07,NL,2015-05,101.94
M,I15,CP07,NL,2015-06,101.81
M,I15,CP07,NL,2015-07,103.51
M,I15,CP07,NL,2015-08,102.14
M,I15,CP07,NL,2015-09,98.92
M,I15,CP07,NL,2015-10,98.99
M,I15,CP07,NL,2015-11,97.99
M,I15,CP07,NL,2015-12,98.49
M,I15,CP07,NL,2016-01,96.18
M,I15,CP07,NL,2016-02,95.93
M,I15,CP07,NL,2016-03,96.97
M,I15,CP07,NL,2016-04,98.47
M,I15,CP07,NL,2016-05,99.56
M,I15,CP07,NL,2016-06,99.91
M,I15,CP07,NL,2016-07,100.46
M,I15,CP07,NL,2016-08,100.45
M,I15,CP07,NL,2016-09,98.82
M,I15,CP07,NL,2016-10,100.2
M,I15,CP07,NL,2016-11,98.96
M,I15,CP07,NL,2016-12,101.45
M,I15,CP07,NL,2017-01,101.5
M,I15,CP07,NL,2017-02,101.49
M,I15,CP07,NL,2017-03,101.06
M,I15,CP07,NL,2017-04,103.51
M,I15,CP07,NL,2017-05,101.53
M,I15,CP07,NL,2017-06,100.44
M,I15,CP07,NL,2017-07,102.04
M,I15,CP07,NL,2017-08,102.35
M,I15,CP07,NL,2017-09,101.39
M,I15,CP07,NL,2017-10,101.53
M,I15,CP07,NL,2017-11,101.95
M,I15,CP07,NL,2017-12,102.43
M,I15,CP07,NL,2018-01,102.67
M,I15,CP07,NL,2018-02,101.83
M,I15,CP07,NL,2018-03,102.25
M,I15,CP07,NL,2018-04,104.33
M,I15,CP07,NL,2018-05,106.18
M,I15,CP07,NL,2018-06,105.19
M,I15,CP07,NL,2018-07,106.98
M,I15,CP07,NL,2018-08,107.67
M,I15,CP07,NL,2018-09,105.46
M,I15,CP07,NL,2018-10,106.22
M,I15,CP07,NL,2018-11,104.71
M,I15,CP07,NL,2018-12,103.12
M,I15,CP07,NL,2019-01,102.82
M,I15,CP07,NL,2019-02,104.87
M,I15,CP07,NL,2019-03,105.88
M,I15,CP07,NL,2019-04,109.99
M,I15,CP07,NL,2019-05,108.6
M,I15,CP07,NL,2019-06,107.83
M,I15,CP07,NL,2019-07,109.68
M,I15,CP07,NL,2019-08,110.15
M,I15,CP07,NL,2019-09,107.82
M,I15,CP07,NL,2019-10,109.41
M,I15,CP07,NL,2019-11,107.47
M,I15,CP07,NL,2019-12,107.94
M,I15,CP07,NL,2020-01,107.59
M,I15,CP07,NL,2020-02,107.93
M,I15,CP07,NL,2020-03,106.93
M,I15,CP07,NL,2020-04,108.35
M,I15,CP07,NL,2020-05,106.08
M,I15,CP07,NL,2020-06,107.9
M,I15,CP07,NL,2020-07,110.02
M,I15,CP07,NL,2020-08,108.08
M,I15,CP07,NL,2020-09,105.25
M,I15,CP07,NL,2020-10,106.48
M,I15,CP07,NL,2020-11,104.17
M,I15,CP07,NL,2020-12,105.75
M,I15,CP07,NL,2021-01,106.43
M,I15,CP07,NL,2021-02,107.92
M,I15,CP07,NL,2021-03,109.52
M,I15,CP07,NL,2021-04,110.9
M,I15,CP07,NL,2021-05,111.08
M,I15,CP07,NL,2021-06,111.89
M,I15,CP07,NL,2021-07,113.86
M,I15,CP07,NL,2021-08,114.85
M,I15,CP07,NL,2021-09,114.5
M,I15,CP07,NL,2021-10,118.18
M,I15,CP07,NL,2021-11,118.74
M,I15,CP07,NL,2021-12,118.81
M,I15,CP07,NL,2022-01,119.44
M,I15,CP07,NL,2022-02,121.29
M,I15,CP07,NL,2022-03,127.85
M,I15,CP07,NL,2022-04,126.06
M,I15,CP07,NL,2022-05,128.41
M,I15,CP07,NL,2022-06,132.18
M,I15,CP07,NL,2022-07,133.22
M,I15,CP07,NL,2022-08,131.31
M,I15,CP07,NL,2022-09,127.0
M,I15,CP07,NL,2022-10,128.52
M,I15,CP07,NL,2022-11,125.44
M,I15,CP07,NL,2022-12,122.87
M,I15,CP07,NL,2023-01,125.41
M,I15,CP07,NL,2023-02,125.24
M,I15,CP07,NL,2023-03,125.52
M,I15,CP07,NL,2023-04,129.0
M,I15,CP07,NL,2023-05,128.72
M,I15,CP07,NL,2023-06,127.81
M,I15,CP07,NL,2023-07,132.76
M,I15,CP07,NL,2023-08,133.36
M,I15,CP07,NL,2023-09,132.76
M,I15,CP07,NL,2023-10,132.9
